temperature,rainfall,humidity
27.8,65.1,35
10.9,70.7,27
26.8,24.5,32
21.1,41.0,21
20.5,102.2,62
7.5,205.1,78
19.1,96.6,29
10.2,118.1,26
9.6,17.0,75
44.2,234.2,79
17.2,277.2,34
31.2,117.3,27
44.8,187.9,37
32.6,276.0,21
19.9,70.4,93
15.2,60.9,96
37.4,70.0,58
12.0,177.3,50
21.1,36.2,35
27.2,61.2,55
21.0,78.9,76
16.7,210.2,42
19.0,112.6,70
29.3,50.2,68
44.1,223.1,94
15.2,239.3,25
30.0,29.6,79
35.4,288.4,63
38.8,252.3,20
25.2,194.0,63
10.6,204.2,32
39.2,244.1,100
42.0,192.4,21
27.4,49.0,49
11.8,98.0,73
20.8,107.5,48
13.7,114.3,28
14.9,158.2,96
33.8,25.2,50
42.3,201.7,46
16.2,65.3,93
31.4,157.5,85
12.6,169.3,85
41.6,170.3,75
31.5,17.3,99
14.6,75.6,86
42.1,185.5,23
43.4,113.4,91
38.8,41.5,40
18.2,231.7,100
38.0,68.2,87
8.9,127.2,72
5.1,265.6,61
32.6,181.1,32
24.7,156.2,60
35.2,183.7,28
38.9,258.6,97
36.5,246.2,61
15.5,238.8,76
7.4,161.4,54
31.9,257.7,100
17.5,279.1,49
29.0,27.6,39
13.2,289.0,35
18.5,160.3,65
14.2,75.1,20
26.6,254.8,85
35.5,118.3,79
27.6,208.2,94
40.1,122.3,66
18.8,204.4,95
29.0,6.7,31
37.4,41.4,95
34.8,163.2,30
36.0,284.7,84
15.3,290.8,43
17.9,256.5,33
26.2,291.8,52
42.0,169.2,32
36.6,222.1,78
40.0,4.3,74
36.8,298.9,74
14.1,224.1,89
12.0,296.9,90
38.4,214.3,73
32.9,164.5,44
8.3,79.7,35
13.9,0.7,55
12.9,198.4,64
29.6,128.2,28
10.0,17.0,56
26.8,152.4,70
29.5,34.5,34
14.4,288.1,41
17.5,184.8,30
10.8,267.0,20
29.9,99.9,97
42.0,70.3,28
36.2,259.7,55
9.7,163.8,25
26.3,274.3,24
16.7,107.0,77
10.6,70.9,48
44.9,82.0,61
23.7,40.0,29
41.8,213.0,46
7.0,155.3,77
14.1,156.6,72
30.2,56.7,96
10.6,283.6,39
20.0,200.3,27
11.3,228.7,79
40.3,156.9,64
12.5,55.1,96
32.6,93.0,38
15.4,293.6,66
12.0,129.5,87
15.7,292.8,80
38.9,139.2,37
45.0,183.9,39
5.6,245.6,61
28.4,95.2,30
28.2,90.5,56
42.1,150.6,65
19.2,175.5,75
41.6,285.3,21
36.0,192.5,89
31.2,274.2,50
14.7,233.1,30
23.8,36.7,63
28.5,172.2,28
31.5,198.7,89
18.7,64.8,83
32.1,212.0,99
15.2,72.0,95
35.8,262.1,55
30.2,179.3,69
18.2,266.8,45
21.8,247.9,98
12.9,183.3,61
26.6,5.4,56
44.1,182.7,64
42.1,102.6,72
36.8,141.4,90
27.1,23.0,40
44.8,265.3,27
17.3,271.1,39
38.4,8.7,22
43.0,46.6,34
32.7,14.7,70
12.3,136.4,55
12.5,158.1,98
16.3,28.1,23
42.9,13.9,24
39.6,122.3,93
27.0,141.9,74
28.5,256.8,84
18.3,284.3,34
34.6,171.4,43
23.5,97.8,37
28.3,76.0,23
32.7,14.9,41
7.9,61.9,97
14.8,119.1,33
25.9,116.2,55
37.5,148.2,31
28.1,50.4,79
39.0,69.3,26
21.7,148.4,80
40.5,251.3,31
10.1,219.2,62
23.0,126.5,46
29.0,132.7,81
12.1,164.3,97
40.7,278.1,36
32.2,153.7,41
26.4,209.9,66
11.6,248.6,61
36.8,9.6,75
23.5,154.3,48
32.7,267.8,96
26.8,103.2,27
43.5,79.2,91
14.4,237.1,93
23.4,132.5,70
40.1,169.9,33
28.0,5.5,84
17.3,252.9,71
33.0,228.2,97
10.3,189.1,40
34.8,27.0,30
40.4,237.0,71
24.0,194.4,47
16.0,272.1,92
15.5,264.3,83
35.5,255.4,88
9.3,115.0,56
24.2,230.9,83
44.8,224.9,20
38.4,279.1,87
30.1,256.6,97
12.1,237.4,89
37.8,106.0,63
43.8,193.6,61
44.1,53.7,38
38.3,194.9,56
32.2,176.4,37
18.5,175.1,73
10.8,210.5,72
5.6,84.5,63
10.2,275.9,57
29.5,212.9,74
44.1,267.8,61
15.3,128.6,81
15.0,239.5,85
43.4,151.5,92
32.5,253.3,74
17.7,8.5,92
38.1,113.0,70
18.6,68.1,51
17.9,152.3,90
10.6,94.1,79
15.2,26.2,80
42.5,176.7,55
25.7,52.3,57
10.4,95.7,92
20.1,282.3,96
24.9,83.5,64
9.5,185.9,26
9.6,275.0,70
11.4,144.1,39
6.1,21.3,33
32.7,110.7,94
38.7,237.6,21
21.3,279.3,49
13.2,184.6,81
36.4,88.0,48
37.6,44.6,39
33.7,263.8,98
22.6,62.0,41
39.8,69.4,83
24.1,94.7,56
36.3,61.0,21
25.8,181.2,43
35.6,289.8,45
35.4,268.6,86
30.4,180.2,100
9.6,180.8,89
11.0,165.9,75
44.0,68.1,29
10.4,142.7,35
42.4,14.8,100
29.0,186.4,64
25.2,163.3,72
11.7,77.6,77
24.7,262.2,86
37.3,10.8,72
24.9,295.3,80
20.9,243.7,24
34.0,111.7,65
40.2,71.5,68
41.0,45.7,34
32.5,142.9,94
31.5,72.1,95
35.0,258.7,86
39.9,232.9,81
26.4,273.0,73
25.8,281.3,67
25.3,42.6,76
8.5,42.3,99
21.4,242.1,84
9.6,266.7,36
40.7,182.6,66
24.5,154.0,57
8.6,203.5,48
9.5,103.7,87
27.1,274.3,35
37.4,84.9,99
29.7,199.2,21
17.5,80.7,70
13.6,92.8,92
39.9,174.7,50
41.9,171.7,73
43.2,145.2,39
28.2,74.6,80
37.3,95.2,89
10.0,43.2,78
33.7,10.7,79
41.8,98.7,83
42.0,173.4,66
27.2,261.0,84
20.6,272.5,71
25.6,221.8,61
8.2,183.2,53
9.2,139.0,68
44.5,186.1,69
9.9,265.4,54
26.7,77.8,49
41.8,123.7,61
42.7,11.4,97
36.4,222.1,61
43.9,230.5,33
7.6,278.9,63
6.5,212.5,57
24.4,245.8,65
15.8,20.7,82
5.2,256.1,91
42.2,299.7,92
41.1,69.8,94
20.2,249.1,28
25.7,257.3,94
37.6,54.3,38
8.6,196.2,33
10.9,103.3,20
9.3,258.2,32
15.4,75.0,50
32.9,203.9,98
16.9,133.1,37
20.0,240.0,75
37.8,69.2,51
44.9,257.3,60
27.1,158.9,77
33.1,63.7,89
36.4,106.1,36
18.4,41.7,87
10.0,31.9,30
19.1,157.6,51
25.9,154.5,91
21.4,239.4,97
6.7,37.9,92
44.8,268.9,24
18.9,201.3,79
30.2,298.9,86
42.1,53.9,64
33.9,54.0,95
22.5,220.2,43
23.6,208.9,83
21.1,208.4,84
24.0,86.2,55
18.2,11.9,84
24.1,198.0,58
17.1,181.5,86
38.4,182.4,22
18.3,275.6,45
33.6,82.7,48
28.7,67.2,66
10.4,216.5,31
6.5,209.2,45
21.5,95.5,84
17.1,168.3,43
10.2,286.8,93
23.8,117.8,96
21.9,145.2,52
5.9,176.8,32
44.5,124.7,31
24.1,223.3,95
43.3,219.1,40
16.2,260.3,95
25.9,2.9,63
36.6,135.8,74
44.4,171.1,40
32.2,298.0,54
32.7,210.2,40
5.1,236.1,74
6.6,52.0,67
43.9,99.7,75
7.5,11.2,56
44.9,129.6,69
31.0,125.3,88
11.2,65.6,41
11.0,231.0,96
11.0,198.7,77
25.4,38.9,93
9.1,86.6,33
25.6,68.7,75
21.8,205.8,46
27.1,83.7,30
41.7,261.7,76
35.1,54.7,98
19.5,147.9,27
6.4,259.0,99
10.5,149.7,41
44.2,75.2,56
12.6,24.4,56
28.6,174.9,48
20.8,142.4,32
8.5,232.8,99
32.5,232.1,56
7.0,6.4,98
13.3,225.6,62
6.2,289.2,96
33.4,4.9,59
42.9,179.3,42
26.6,22.9,59
12.4,214.8,23
29.8,207.7,56
44.9,276.5,21
41.0,131.3,25
12.7,158.3,94
20.0,260.4,59
40.1,178.0,34
39.3,78.3,21
28.9,235.9,69
25.1,221.8,93
31.7,150.2,32
43.1,177.9,95
37.2,213.0,76
6.6,252.4,59
39.6,167.1,48
26.2,110.3,82
28.8,105.6,47
36.0,187.3,43
13.5,126.5,87
19.0,265.3,76
10.4,266.4,73
34.8,55.0,77
43.1,20.2,88
23.8,184.7,32
28.2,17.8,88
38.0,244.0,55
19.7,6.0,24
17.2,98.2,95
14.0,255.5,94
24.5,295.8,22
37.0,156.1,55
19.8,143.2,76
12.7,172.7,55
13.3,196.5,100
29.5,25.5,53
44.8,30.5,29
12.9,113.7,86
28.4,293.3,45
39.4,147.4,30
11.1,162.7,22
25.9,275.2,20
8.9,15.5,54
30.0,159.8,30
22.5,56.6,93
33.1,267.9,36
43.6,110.4,79
38.9,84.8,86
21.5,270.6,64
10.6,35.2,44
18.3,213.2,67
43.9,129.9,20
40.7,47.3,82
6.4,61.3,91
26.8,247.5,77
27.9,263.5,39
5.8,115.6,99
10.9,15.1,29
44.3,177.6,39
30.7,27.8,87
12.3,175.2,35
24.8,158.8,89
11.0,178.5,35
27.5,213.0,60
43.7,29.9,36
12.9,177.5,46
27.4,205.7,99
6.3,76.0,82
12.3,285.5,93
44.0,213.6,62
33.4,183.3,70
7.1,11.0,53
33.5,86.5,88
23.4,245.7,36
25.8,33.2,51
29.1,91.7,99
23.6,242.3,91
16.6,277.2,35
23.9,19.1,64
16.1,124.7,80
32.7,273.3,92
10.4,228.6,56
20.3,115.3,28
38.5,108.6,95
29.0,188.5,28
8.3,229.3,79
28.9,90.3,78
39.2,152.0,95
26.4,72.5,86
39.7,134.4,29
39.2,204.5,23
7.7,166.4,74
6.0,209.9,84
41.1,181.3,24
43.1,94.7,40
34.7,109.0,99
38.4,244.6,95
17.6,295.8,91
12.0,226.7,26
7.6,14.0,50
35.1,242.3,74
27.5,291.3,89
32.7,82.8,72
40.2,276.5,59
21.8,113.6,95
11.7,139.6,28
40.8,111.1,47
42.2,192.5,33
30.4,294.5,45
39.2,4.7,66
8.1,191.9,65
41.2,219.6,62
6.2,277.6,74
5.8,240.0,87
38.3,148.3,51
12.3,299.7,42
10.7,37.3,100
24.0,157.8,70
20.0,30.5,68
21.8,283.1,85
8.8,163.9,88
30.5,236.9,52
10.0,138.0,93
32.8,91.6,68
28.7,119.1,34
30.9,179.3,41
9.4,180.7,23
12.1,34.4,87
7.3,91.0,57
17.2,80.2,71
14.9,125.9,86
17.3,94.1,75
24.4,59.7,34
40.8,20.5,29
37.9,30.3,62
19.5,136.1,35
27.8,278.7,30
43.6,49.0,83
18.2,261.5,60
43.4,22.3,32
19.8,91.3,79
39.4,147.4,88
8.9,270.2,51
14.8,150.5,72
42.0,272.0,84
13.0,106.6,28
22.5,222.9,91
24.4,157.5,84
23.2,146.8,98
15.9,122.5,32
12.9,43.4,31
16.8,112.8,64
30.2,60.1,44
34.7,78.3,39
38.7,231.8,80
38.8,53.7,47
14.8,195.8,37
38.4,252.9,76
24.6,144.2,94
19.9,152.0,27
32.7,77.1,22
18.8,25.0,48
9.6,77.7,20
33.4,266.7,65
31.2,239.2,69
23.0,240.7,70
33.8,71.0,53
31.3,96.7,21
14.0,143.0,41
22.1,270.6,41
16.4,97.7,63
34.3,27.4,41
24.4,0.3,86
23.4,198.1,46
20.6,15.6,65
25.3,184.9,36
19.6,86.4,38
17.8,222.8,83
21.9,145.2,61
25.4,178.5,64
6.0,289.2,49
11.9,94.1,44
16.0,27.5,90
14.5,119.5,90
31.6,239.7,93
22.8,21.9,66
12.6,224.9,52
26.9,291.5,79
8.2,119.5,67
26.5,262.4,33
36.7,245.4,55
29.8,135.5,33
32.5,127.0,27
40.3,283.5,85
38.4,21.1,51
10.6,288.2,73
39.1,211.6,68
34.7,148.3,82
27.3,70.8,31
20.3,70.5,82
18.2,188.6,66
10.9,247.7,57
15.1,214.9,47
41.3,80.7,48
43.1,288.1,49
30.7,4.1,38
36.5,150.4,66
18.5,223.9,48
14.0,189.1,46
13.4,216.8,33
6.6,147.7,46
42.6,136.4,75
37.8,172.8,63
39.6,108.4,64
43.5,248.8,97
44.6,111.5,59
15.2,68.4,95
11.5,153.7,32
29.5,144.0,50
35.1,263.6,88
40.5,138.4,62
17.1,298.3,72
7.9,209.0,34
12.5,212.0,29
34.9,48.9,37
9.1,288.0,99
23.7,73.5,44
7.5,61.0,83
26.7,224.4,95
37.1,131.6,36
15.3,25.3,43
30.8,248.1,83
19.8,263.7,100
24.8,280.7,40
16.4,91.3,76
26.4,133.1,44
39.0,216.6,55
20.0,195.9,89
43.8,75.7,45
40.4,29.3,79
34.5,34.3,48
14.1,95.9,28
8.5,297.6,23
20.5,137.4,65
37.2,208.9,51
36.0,269.5,84
37.6,63.5,22
32.5,146.5,39
25.2,291.9,65
13.7,250.3,30
44.2,132.6,29
28.7,180.2,93
36.5,251.6,28
7.1,266.6,50
11.4,165.9,57
35.3,90.1,61
22.5,21.5,40
21.3,163.4,86
41.5,283.9,83
12.5,139.3,68
31.0,70.6,87
10.2,69.5,93
8.1,233.9,63
11.8,193.9,27
36.1,257.9,70
41.6,47.9,98
28.1,245.0,74
26.9,73.4,40
30.0,197.7,63
19.9,125.4,71
42.3,22.2,64
22.5,291.8,79
11.5,124.1,34
14.6,6.7,75
37.9,45.9,77
23.5,267.7,69
15.7,282.6,33
10.4,111.9,75
25.0,8.7,89
24.4,279.7,79
26.4,6.9,62
8.5,234.8,34
35.5,218.2,51
18.0,241.0,26
21.8,252.9,42
7.4,32.6,97
35.1,277.2,86
26.2,172.6,26
17.9,136.9,98
6.2,151.8,63
18.3,294.2,33
37.6,150.1,72
10.0,246.6,83
25.8,45.0,95
20.7,60.4,84
20.8,61.0,91
10.3,227.2,42
33.1,167.9,28
17.5,66.6,93
24.5,271.7,81
32.2,266.9,44
8.3,218.7,81
12.9,244.1,37
5.6,12.1,42
9.2,160.5,28
44.6,214.4,27
12.6,18.4,64
29.5,35.1,96
34.9,3.1,51
40.6,254.4,57
31.8,247.5,89
25.0,36.6,26
22.9,149.9,48
35.8,275.4,39
6.9,178.0,80
35.6,17.4,34
7.2,131.1,42
31.4,60.5,30
6.3,222.8,81
28.2,139.8,67
5.2,226.3,90
39.4,112.1,43
43.7,9.6,98
21.7,226.4,45
33.5,53.7,26
12.2,137.2,84
36.4,130.3,42
15.0,23.5,35
21.2,234.4,52
28.2,256.8,76
29.2,176.0,77
27.1,117.5,30
14.4,267.0,37
31.7,68.8,24
19.3,204.4,56
8.2,154.5,30
10.6,11.8,70
19.0,198.6,85
36.2,28.4,90
9.8,21.6,92
29.5,207.7,23
22.4,223.5,95
13.4,297.9,29
27.2,132.9,52
14.1,190.4,54
7.1,267.2,69
39.0,70.5,86
41.9,231.9,35
17.1,195.1,25
18.7,228.2,86
18.3,206.9,89
39.3,15.2,62
28.7,82.1,78
23.3,164.6,87
13.5,179.3,76
18.9,170.1,39
39.8,283.6,48
34.7,265.0,78
25.7,235.0,81
25.2,33.5,78
29.2,56.1,76
16.5,79.1,90
20.7,111.1,56
26.6,196.3,81
32.3,235.9,23
14.6,174.7,71
39.5,147.0,64
28.7,154.8,44
28.0,75.8,95
13.8,237.3,24
35.1,190.2,84
36.7,51.3,100
26.2,119.3,23
13.6,259.2,25
24.2,110.7,41
8.6,284.3,24
10.3,194.2,26
30.1,150.9,97
24.6,8.3,24
5.3,78.5,24
12.0,214.6,44
5.9,17.4,27
40.6,118.4,20
31.4,285.5,23
7.4,261.0,82
16.7,271.5,96
27.6,84.4,75
17.5,143.7,59
33.0,119.4,68
21.8,227.4,65
6.6,40.7,28
23.4,106.2,62
19.0,21.4,63
27.1,79.6,21
17.0,297.2,44
42.2,191.4,98
8.1,93.8,86
35.2,239.8,72
10.6,41.3,72
18.2,202.3,33
36.0,64.4,99
27.4,108.1,20
15.2,170.1,86
27.0,243.9,85
17.0,29.6,51
24.1,225.2,91
22.9,58.5,30
31.5,8.3,79
31.8,14.2,31
43.2,64.1,52
36.0,120.1,87
19.9,46.8,41
43.4,113.5,88
12.9,101.9,22
25.3,185.0,89
8.3,121.3,65
5.6,34.5,81
33.5,64.9,44
6.6,41.8,85
20.7,183.5,51
22.4,85.8,97
38.6,162.3,61
21.8,204.4,79
32.8,22.0,94
22.6,124.1,43
38.1,21.3,75
29.5,154.3,80
13.0,252.8,73
33.4,281.6,61
37.3,287.5,34
8.3,46.8,99
9.6,182.0,51
36.3,18.4,81
42.4,20.3,55
41.4,298.2,40
32.8,140.7,84
43.6,57.4,53
36.9,138.7,40
19.3,238.1,22
13.0,69.0,77
19.0,265.4,60
10.1,210.0,86
15.5,197.8,30
33.5,143.0,98
30.1,17.5,95
33.8,149.2,43
35.6,223.7,21
28.1,210.7,30
13.0,144.1,64
10.1,209.4,61
40.6,83.9,22
33.6,43.1,62
30.8,114.8,86
40.5,222.5,26
33.7,80.1,93
17.0,286.4,94
24.4,28.7,75
36.2,299.3,51
35.6,219.6,79
24.8,179.9,76
9.8,236.2,49
10.0,156.2,46
30.2,90.3,21
23.9,265.8,80
27.4,269.3,75
44.3,164.5,50
38.6,28.8,90
23.4,263.1,62
39.5,215.1,47
9.9,102.0,65
21.4,55.2,76
24.5,62.6,41
43.9,0.2,84
24.8,104.2,83
6.5,157.7,71
40.5,285.4,70
15.8,70.4,21
8.3,26.2,49
14.6,28.0,67
42.0,81.8,95
32.1,180.4,42
33.4,251.1,96
35.6,205.7,28
37.9,172.8,92
9.4,277.0,39
41.0,11.6,36
17.2,55.9,83
31.9,18.6,92
30.8,73.8,62
35.5,71.4,31
28.9,80.7,50
31.1,9.9,37
40.4,112.7,27
23.1,218.8,71
7.6,84.5,40
41.3,141.9,46
9.9,239.3,81
32.3,196.6,52
28.0,296.9,58
37.3,214.5,84
29.9,46.9,53
30.1,281.0,76
37.5,140.3,65
35.7,88.3,26
36.6,234.6,59
8.4,243.8,22
34.5,140.2,37
12.3,244.4,82
33.1,207.3,39
32.1,241.7,62
33.0,206.6,27
25.5,227.5,68
21.2,124.2,34
8.3,194.3,92
36.8,61.8,88
18.2,272.2,56
41.6,46.4,93
5.3,48.6,24
38.8,133.3,36
8.0,156.8,75
10.2,14.4,57
43.1,104.2,43
41.4,117.7,83
5.6,97.6,42
17.6,205.6,56
5.3,161.7,41
23.4,79.7,91
5.7,178.2,93
29.3,206.5,25
35.9,63.7,50
27.8,205.2,75
16.8,29.7,43
23.2,167.6,38
38.3,39.8,35
27.9,82.3,75
26.4,137.9,44
43.1,237.0,70
23.9,291.8,74
22.2,246.6,28
16.6,67.0,52
34.3,19.0,94
24.6,243.1,39
25.6,300.0,49
27.2,58.4,25
12.3,292.9,31
34.7,59.6,21
43.1,253.2,65
11.9,216.3,84
35.2,182.4,60
5.2,13.2,29
16.7,52.0,82
40.5,44.3,79
18.7,131.6,62
29.6,48.9,99
20.5,296.7,38
38.9,16.9,68
13.3,63.4,54
20.9,124.5,60
11.5,51.0,65
5.3,105.2,61
27.8,77.2,49
20.0,4.9,94
9.9,276.6,80
41.2,279.9,31
35.2,262.9,49
10.5,210.0,93
13.7,65.7,54
28.1,110.0,55
37.0,166.6,59
25.3,249.3,23
25.9,233.3,61
24.0,115.8,58
30.9,41.7,26
9.1,64.6,23
6.3,60.8,81
31.8,123.7,75
44.6,188.7,52
12.8,196.1,82
11.8,180.0,95
10.4,68.1,52
6.7,274.4,39
21.7,160.5,71
21.6,120.9,83
17.7,239.5,54
14.8,164.7,40
12.7,6.7,82
38.9,214.3,89
7.0,130.2,68
33.3,254.3,99
22.4,29.2,41
43.1,53.4,27
30.5,21.5,97
41.6,138.8,87
28.7,142.1,97
5.7,273.0,56
13.6,230.9,74
39.5,260.4,82
30.2,157.4,67
35.4,273.7,70
16.2,208.7,63
37.1,140.5,75
35.1,107.5,37
36.7,178.0,93
39.5,154.4,49
9.1,110.6,52
5.1,225.7,87
39.5,73.8,20
40.1,33.7,23
27.8,142.3,44
31.3,85.6,41
39.0,42.8,97
44.0,189.1,94
24.6,183.3,97
31.8,25.5,65
21.2,284.4,27
36.9,110.7,41
12.7,174.3,79
31.9,16.4,53
16.4,261.9,85
33.6,109.1,64
33.6,209.9,52
13.4,253.8,50
12.4,258.1,71
12.1,90.4,48
31.6,174.5,35
37.5,16.3,72
28.8,65.7,73
5.5,227.2,21
33.7,262.0,43
23.7,53.4,33
21.1,192.7,38
5.2,214.9,31
29.7,118.7,87
30.3,199.6,94
19.9,114.2,50
17.8,41.2,52
10.9,22.2,26
26.6,47.1,68
10.3,192.0,56
36.3,174.0,74
39.9,281.9,79
15.1,227.0,89
14.1,44.5,96
19.5,221.6,73
17.4,289.4,26
34.9,62.6,67
34.1,191.5,59
30.5,62.6,24
19.1,41.5,41
35.7,226.0,55
13.8,249.2,81
6.2,26.7,31
18.3,239.7,72
36.7,198.7,42
39.0,279.2,44
17.9,92.3,89
42.0,259.8,79
42.5,82.1,31
43.3,192.3,35
32.6,39.7,41
16.5,62.1,32
38.9,54.6,35
15.1,127.3,81
15.7,220.5,60
9.9,165.9,61
27.1,115.4,98
15.1,208.0,74
25.2,38.6,62
38.1,168.9,41
39.5,297.4,88
37.8,140.4,80
25.3,241.7,72
20.7,101.5,40
44.3,35.2,73
23.2,295.2,86
5.3,146.5,28
9.5,217.2,36
26.7,62.2,27
30.7,116.1,59
29.0,30.9,98
6.1,214.5,42
17.1,222.1,43
39.5,184.3,66
8.1,115.6,45
27.5,198.4,74
43.9,45.3,23
14.2,23.5,82
22.1,260.3,91
13.3,272.0,59
41.1,282.7,23
30.8,93.4,59
32.6,4.8,85
31.4,196.9,66
33.4,142.4,31
33.2,272.9,66
43.6,71.6,99
32.7,257.0,37
14.9,144.6,68
5.0,90.9,59
27.7,55.3,49
25.3,232.1,34
15.8,158.7,69
10.9,275.7,77
34.0,98.9,65
8.5,270.4,84
19.5,43.0,30
36.5,14.9,71
27.6,200.7,65
33.4,12.6,41
31.3,14.1,84
25.3,110.2,54
39.6,219.9,99
25.6,292.6,51
39.3,264.2,88
17.0,220.3,44
41.3,112.5,54
11.2,242.8,56
41.6,24.0,89
19.0,213.7,79
41.7,252.5,24
40.9,229.7,55
29.6,59.2,29
6.2,21.2,21
5.5,187.6,35
17.6,174.7,34
12.0,118.3,74
27.9,296.6,99
15.1,272.7,88
40.3,150.0,25
40.1,26.1,67
28.0,111.6,80
35.4,133.5,84
40.5,22.0,62
15.6,9.5,42
24.7,221.8,25
33.7,289.4,45
29.0,24.7,76
34.1,225.7,80
17.2,143.2,23
43.4,3.5,78
21.2,277.7,64
13.4,122.3,39
8.3,254.3,80
13.0,284.7,92
6.9,170.9,49
38.7,176.6,77
20.1,244.0,72
27.8,234.2,91
14.8,251.7,51
5.8,135.8,90
35.8,165.4,41
31.9,4.2,25
26.6,92.1,20
5.1,281.7,32
42.1,111.3,28
5.7,167.0,83
23.5,213.9,63
18.1,271.1,78
29.2,231.3,23
33.6,9.4,84
24.4,61.4,99
37.4,23.6,27
29.8,187.6,78
32.8,188.3,44
5.5,202.3,64
9.3,289.8,55
38.8,284.7,42
41.4,271.7,72
13.9,182.1,28
39.3,13.2,61
25.4,269.1,100
32.1,217.1,40
33.5,105.4,73
32.8,16.3,69
44.6,116.3,84
36.1,42.4,81
30.6,28.1,80
12.8,176.3,35
7.1,24.6,65
5.9,57.1,40
19.6,144.0,78
9.8,10.9,46
10.3,220.6,68
37.9,175.8,33
25.7,287.5,79
23.1,101.5,41
41.2,208.8,92
44.9,45.1,76
5.7,109.5,97
38.2,81.1,69
34.1,94.4,80
43.6,23.0,97
13.5,67.1,46
23.6,89.8,26
20.4,157.1,91
39.5,292.3,75
38.5,259.9,63
31.7,34.9,84
40.9,161.1,72
44.8,116.8,47
25.0,228.1,53
41.0,281.1,29
44.2,67.5,43
18.8,228.4,91
18.6,254.8,22
15.3,187.7,48
8.3,83.9,47
31.9,173.6,24
42.2,241.5,85
35.7,282.3,30
6.4,287.6,85
18.3,17.2,87
5.3,24.8,28
23.8,72.5,51
6.5,100.9,30
35.2,10.0,92
32.8,30.5,43
31.8,61.1,53
37.1,159.5,69
30.2,56.8,93
22.3,158.2,91
35.5,126.6,52
17.8,68.6,95
19.1,104.8,51
28.4,137.1,64
17.6,201.0,68
25.0,291.3,21
44.7,206.3,96
9.7,176.9,38
17.1,65.7,74
16.7,272.4,94
13.7,26.9,77
23.3,199.3,50
11.4,29.8,37
18.1,172.4,45
20.0,132.0,91
5.3,150.6,22
31.1,294.5,63
20.7,224.2,48
19.8,149.0,90
20.4,61.7,51
5.2,105.9,98
32.2,185.5,45
14.3,235.4,61
25.0,297.3,63
27.0,233.0,70
16.0,253.4,72
12.1,10.9,95
41.0,268.1,90
34.2,53.6,20
26.5,185.9,50
19.0,35.6,82
7.1,94.3,30
23.7,49.8,38
16.4,275.5,83
20.2,103.8,77
15.3,244.8,98
20.1,113.7,83
17.5,260.5,88
5.9,275.6,98
7.5,168.5,80
40.8,244.2,37
29.7,160.0,25
9.7,242.2,70
41.4,80.6,83
21.7,203.7,70
38.8,23.1,20
36.5,124.7,87
43.1,160.0,70
15.9,101.6,82
29.9,164.0,66
10.4,69.8,45
8.4,189.8,74
32.8,207.6,97
19.1,47.7,89
27.0,130.1,95
11.3,241.1,65
24.7,150.7,70
34.6,237.6,39
43.3,37.1,97
6.2,61.7,45
39.3,152.8,56
31.1,245.8,77
37.9,153.0,20
27.1,112.4,91
34.8,122.2,90
35.4,216.6,69
10.7,222.0,50
18.2,128.8,44
34.3,209.6,57
19.6,206.4,85
5.1,137.7,41
24.4,260.8,61
39.4,146.6,76
32.8,96.2,93
10.4,4.4,67
40.5,35.2,60
21.1,133.9,36
5.2,32.2,56
44.7,189.5,20
37.7,92.3,70
18.1,143.5,37
5.6,224.2,26
41.3,115.7,96
11.5,2.5,99
28.8,96.4,35
8.7,57.8,97
42.6,266.2,88
22.2,26.0,65
28.8,17.1,59
22.5,37.4,75
12.9,109.8,54
7.4,187.6,72
26.5,103.2,30
24.6,179.7,24
35.7,92.1,25
7.0,8.8,60
9.1,177.6,76
16.3,233.4,29
39.8,237.4,68
28.0,253.0,63
33.1,252.6,90
18.2,151.8,83
30.9,277.5,77
25.2,5.5,98
21.8,9.5,78
27.9,65.3,50
31.9,172.8,33
23.8,99.4,47
44.3,171.6,79
39.7,31.6,28
26.3,107.1,46
16.0,204.7,66
13.7,168.6,65
27.2,252.7,59
39.5,136.3,20
43.4,3.4,75
32.4,268.7,77
34.4,290.5,40
32.4,132.2,92
37.4,56.2,66
42.3,49.8,23
24.7,53.9,53
13.9,154.3,57
42.1,121.1,79
19.0,228.1,74
16.1,3.0,93
13.5,66.9,47
27.9,292.9,57
10.2,286.2,74
21.5,115.4,50
40.3,56.1,43
9.2,238.1,54
40.1,246.1,82
43.9,18.9,89
35.1,206.0,80
44.7,235.7,53
43.7,70.5,57
36.5,3.4,48
40.5,275.3,62
10.6,237.8,32
29.5,46.5,96
44.0,262.5,23
28.6,54.6,68
43.5,11.4,30
20.7,164.3,23
12.8,218.4,63
9.6,38.0,97
43.5,207.1,46
19.8,190.3,100
20.4,246.3,59
7.9,149.1,64
8.2,152.8,95
43.2,28.2,76
25.3,219.0,35
27.9,165.1,21
27.4,261.6,84
17.6,250.3,81
7.1,66.9,90
13.8,14.8,48
12.5,274.4,20
38.8,146.5,28
29.8,184.9,92
43.8,279.2,87
7.7,25.3,87
29.0,203.1,73
40.3,177.0,25
19.3,65.7,77
7.7,148.4,24
10.5,156.0,45
15.8,140.4,73
44.1,226.2,91
23.1,196.7,43
34.7,209.8,72
31.6,0.2,44
26.4,183.4,33
36.2,83.9,26
40.7,160.0,31
42.9,54.6,88
14.2,85.5,34
10.3,45.5,78
5.3,220.8,83
21.4,71.4,97
17.3,236.0,75
37.8,34.8,35
